1623,18
1623,19
1624,19
1624,22
1625,2
1625,15
1625,23
1626,2
1626,23
1626,1
1627,16
1627,22
1627,9
1628,24
1628,14
1628,4
1629,21
1629,16
1629,18
1630,12
1630,7
1630,2
1631,8
1631,22
1632,7
1632,17
1632,18
1633,1
1633,6
1633,19
1634,6
1635,2
1635,22
1635,21
1636,18
1636,9
1636,3
1637,11
1638,1
1638,18
1638,17
1639,1
1639,12
1640,8
1641,1
1641,17
1641,11
1642,2
1642,15
1643,8
1644,17
1645,12
1645,19
1645,6
1646,19
1647,4
1647,19
1648,17
1649,15
1650,16
1651,2
1651,16
1651,12
1652,1
1653,9
1653,16
1653,2
1654,4
1655,23
1656,25
1657,19
1658,11
1659,23
1659,17
1660,17
1660,2
1660,6
1661,9
1661,7
1661,21
1662,12
1662,22
1663,12
1663,7
1663,9
1664,22
1664,4
1665,24
1665,12
1665,6
1666,23
1667,15
1668,6
1669,4
1669,17
1670,1
1670,2
1671,3
1671,19
1671,13
1672,3
1672,2
1672,25
1673,1
1673,9
1673,24
1674,15
1674,7
1675,17
1675,12
1675,15
1676,12
1676,21
1677,13
1678,2
1679,1
1679,17
1680,6
1680,2
1680,3
1681,19
1682,21
1682,12
1682,2
1683,14
1684,15
1684,2
1685,2
1685,25
1685,13
1686,2
1686,24
1686,25
1687,14
1687,5
1688,3
1688,4
1689,14
1689,6
1690,16
1690,9
1690,2
1691,3
1691,2
1691,2
1692,9
1692,8
1693,1
1693,23
1694,7
1695,15
1695,1
1696,1
1696,18
1696,19
1697,21
1697,18
1697,11
1698,18
1698,2
1698,11
1699,7
1699,18
1699,1
1700,2
1700,15
1700,19
1701,7
1701,3
1701,19
1702,18
1702,24
1702,4
1703,15
1703,2
1703,17
1704,15
1704,22
1704,8
1705,12
1706,7
1706,22
1707,1
1707,4
1707,8
1708,22
1708,3
1709,12
1710,2
1711,16
1711,13
1712,23
1713,13
1714,19
1714,1
1715,11
1716,5
1716,15
1717,15
1718,5
1719,22
1719,12
1719,4
1720,8
1721,16
1721,6
1722,11
1722,4
1722,1
1723,2
1724,17
1724,19
1725,11
1726,11
1726,18
1726,5
1727,21
1727,1
1727,9
1728,19
1728,15
1729,18
1729,9
1730,1
1731,13
1732,16
1733,18
1734,11
1735,6
1735,23
1736,12
1737,4
1738,16
1739,2
1739,13
1739,23
1740,22
1740,12
1741,24
1741,18
1741,6
1742,18
1742,19
1742,11
1743,15
1743,2
1743,8
1744,11
1744,16
1745,17
1745,1
1746,22
1746,2
1746,13
1747,23
1748,17
1749,21
1749,11
1750,16
1750,9
1751,1
1751,11
1751,3
1752,16
1752,9
1752,7
1753,15
1754,25
1755,25
1755,19
1756,18
1757,19
1757,24
1758,17
1759,17
1760,1
1760,5
1761,25
1761,4
1761,11
1762,22
1762,2
1763,22
1764,8
1765,23
1765,6
1765,22
1766,6
1766,15
1766,22
1767,7
1768,1
1768,21
1769,12
1769,23
1770,2
1770,21
1770,23
1771,17
1771,9
1771,19
1772,3
1773,19
1773,15
1774,13
1774,14
1774,19
1775,22
1775,11
1776,24
1777,5
1778,14
1778,21
1778,1
1779,18
1780,25
1781,2
1781,18
1781,1
1782,8
1783,23
1784,18
1785,23
1785,13
1785,11
1786,6
1787,24
1787,9
1787,23
1788,5
1789,4
1790,17
1790,1
1790,4
1791,23
1791,13
1792,3
1792,1
1793,1
1793,1
1794,12
1795,8
1796,2
1796,5
1796,25
1797,19
1797,1
1798,1
1798,4
1799,18
1799,12
1800,19
1800,18
1800,1
1801,22
1801,1
1801,4
1802,12
1803,18
1803,6
1803,1
1804,21
1804,4
1805,7
1805,3
1806,17
1806,18
1807,5
1807,21
1808,5
1809,7
1810,12
1810,3
1811,8
1812,8
1812,1
1812,2
1813,4
1813,22
1814,6
1815,5
1816,21
1817,21
1818,11
1818,2
1819,2
1819,5
1820,15
1820,18
1821,2
1821,17
1822,14
1822,17
1822,25
1823,7
1824,6
1825,1
1826,25
1826,19
1827,7
1827,25
1828,17
1828,1
1829,12
1830,22
1830,2
1831,7
1831,21
1832,9
1832,2
1833,22
1833,9
1833,4
1834,8
1834,12
1834,25
1835,21
1836,16
1836,7
1837,2
1838,19
1839,8
1839,3
1840,1
1840,22
1841,11
1842,3
1843,9
1844,23
1844,22
1844,17
1845,12
1845,14
1846,1
1846,25
1846,17
1847,4
1847,2
1848,1
1848,24
1848,21
1849,1
1850,13
1850,3
1851,5
1851,15
1852,13
1853,16
1853,18
1853,1
1854,14
1854,6
1854,18
1855,1
1855,9
1856,15
1857,21
1857,1
1857,22
1858,7
1858,12
1859,5
1860,2
1861,5
1862,1
1862,3
1862,11
1863,15
1863,1
1863,23
1864,12
1864,19
1864,18
1865,1
1866,23
1867,2
1867,9
1868,24
1868,19
1868,16
1869,19
1869,23
1869,11
1870,23
1870,5
1870,2
1871,14
1871,12
1871,16
1872,1
1872,17
1872,5
1873,7
1874,12
1875,15
1875,23
1875,9
1876,25
1877,11
1877,15
1878,1
1878,5
1878,21
1879,16
1880,1
1880,2
1881,5
1881,22
1882,24
1882,2
1883,9
1883,23
1884,6
1884,9
1884,7
1885,9
1885,6
1886,14
1886,7
1887,2
1888,3
1888,17
1888,8
1889,25
1889,17
1890,6
1890,12
1890,14
1891,21
1892,12
1892,7
1892,1
1893,12
1893,17
1893,4
1894,9
1894,11
1895,9
1896,13
1896,19
1896,6
1897,8
1898,1
1898,25
1899,14
1899,21
1899,23
1900,17
1900,8
1900,13
1901,23
1901,19
1901,15
1902,3
1902,7
1903,2
1904,23
1905,8
1905,21
1905,18
1906,8
1906,15
1906,24
1907,21
1907,13
1907,12
1908,9
1908,16
1908,19
1909,23
1909,17
1909,18
1910,9
1910,19
1910,13
1911,14
1912,9
1912,2
1913,19
1913,23
1913,5
1914,23
1915,1
1915,9
1915,24
1916,21
1916,24
1916,11
1917,16
1917,19
1917,18
1918,12
1918,6
1918,23
1919,19
1919,18
1919,5
1920,1
1921,13
1922,6
1922,7
1922,9
1923,17
1923,19
1923,1
1924,19
1924,18
1925,2
1925,14
1926,25
1926,5
1927,1
1927,25
1927,16
1928,9
1928,19
1928,5
1929,12
1930,17
1930,9
1930,21
1931,15
1931,19
1932,15
1933,13
1934,11
1934,4
1935,23
1935,4
1935,15
1936,3
1937,16
1938,23
1938,3
1939,1
1939,3
1939,1
1940,16
1940,14
1941,19
1942,24
1942,13
1942,7
1943,15
1944,1
1944,13
1945,16
1945,19
1946,7
1946,1
1946,11
1947,25
1947,15
1947,17
1948,1
1948,2
1949,3
1949,1
1950,16
1951,16
1952,6
1952,9
1952,13
1953,22
1953,11
1954,19
1954,4
1954,22
1955,9
1956,2
1956,5
1957,9
1957,15
1957,1
1958,1
1958,2
1959,7
1959,2
1960,17
1961,3
1961,13
1962,25
1962,13
1962,5
1963,13
1963,22
1964,11
1964,21
1964,4
1965,15
1966,21
1967,13
1968,9
1968,21
1969,11
1969,3
1969,9
1970,19
1971,21
1972,25
1973,2
1974,6
1974,8
1974,15
1975,2
1976,15
1976,25
1977,14
1978,8
1979,12
1980,9
1981,7
1981,9
1981,25
1982,13
1982,4
1982,5
1983,1
1984,2
1984,22
1985,25
1985,9
1986,16
1987,23
1988,9
1988,2
1989,2
1989,21
1990,1
1990,2
1991,19
1991,4
1991,1
1992,8
1992,7
1992,1
1993,1
1993,2
1994,25
1995,19
1995,24
1995,1
1996,15
1996,9
1996,25
1997,23
1997,22
1998,24
1999,22
1999,2
1999,9
2000,8
2000,4
2000,7
